LOCAL,ug/L,Flag,Comment,feet,Flag,Comment,mg/L,Flag,Comment,%saturation,Flag,Comment,pH,Flag,Comment,psu,Flag,Comment,mS/cm,Flag,Comment,NTU/FNU,Flag,Comment,Fahrenheit,Flag,Comment
6/2/2018 20:45,3.1,0,,5.4494088,0,,7.52,0,,89.5,0,,8.04,0,,3.63,0,,6.625,0,,32.2,0,,73.48000665,0,
6/2/2018 21:00,4.2,0,,5.610168,0,,7.61,0,,90.5,0,,8.02,0,,3.71,0,,6.768,0,,40.7,0,,73.31000667,0,
6/2/2018 21:15,4.1,0,,5.7774888,0,,7.79,0,,92.7,0,,8.03,0,,3.54,0,,6.479,0,,40.1,0,,73.39000666,0,
6/2/2018 21:30,4,0,,5.954652,0,,7.87,0,,93.8,0,,8.07,0,,3.45,0,,6.315,0,,39.7,0,,73.60000664,0,
6/2/2018 21:45,4,0,,6.1416576,0,,7.86,0,,93.7,0,,8.12,0,,3.44,0,,6.313,0,,36.2,0,,73.62000664,0,
6/2/2018 22:00,4.1,0,,6.3614712,0,,7.79,0,,92.6,0,,8.13,0,,3.48,0,,6.369,0,,40,0,,73.40000666,0,
6/2/2018 22:15,3.5,0,,6.6173736,0,,7.6,0,,90.3,0,,8.1,0,,3.52,0,,6.437,0,,43.9,0,,73.27000667,0,
6/2/2018 22:30,4.2,0,,6.8371872,0,,7.71,0,,91.5,0,,8.11,0,,3.53,0,,6.455,0,,39.1,0,,73.22000668,0,
6/2/2018 22:45,3.1,0,,7.0471584,0,,7.65,0,,90.7,0,,8.1,0,,3.54,0,,6.482,0,,40.7,0,,73.06000669,0,
6/2/2018 23:00,3.7,0,,7.2735336,0,,7.57,0,,89.6,0,,8.04,0,,3.63,0,,6.626,0,,36.1,0,,72.83000672,0,
6/2/2018 23:15,3.5,0,,7.4703816,0,,7.38,0,,87.3,0,,7.98,0,,3.74,0,,6.81,0,,31.2,0,,72.68000673,0,
6/2/2018 23:30,3.9,0,,7.6475448,0,,7.62,0,,90,0,,8.05,0,,3.83,0,,6.972,0,,39.3,0,,72.57000674,0,
6/2/2018 23:45,3.2,0,,7.8115848,0,,7.61,0,,89.8,0,,8.05,0,,3.93,0,,7.135,0,,35.9,0,,72.42000676,0,
6/3/2018 0:00,4.8,0,,7.9854672,0,,7.58,0,,89.5,0,,8.06,0,,3.95,0,,7.176,0,,36.9,0,,72.50000675,0,
6/3/2018 0:15,3.5,0,,8.1462264,0,,7.51,0,,88.7,0,,8.05,0,,3.99,0,,7.244,0,,31.9,0,,72.51000675,0,
6/3/2018 0:30,3.3,0,,8.267616,0,,7.48,0,,88.4,0,,8.03,0,,3.97,0,,7.2,0,,27.1,0,,72.57000674,0,
6/3/2018 0:45,3.3,0,,8.3561976,0,,7.47,0,,88.4,0,,8.04,0,,3.94,0,,7.149,0,,27.8,0,,72.62000674,0,
6/3/2018 1:00,3.2,0,,8.4283752,0,,7.37,0,,87.3,0,,8.02,0,,3.99,0,,7.249,0,,26.5,0,,72.75000673,0,
6/3/2018 1:15,3.4,0,,8.480868,0,,7.2,0,,85.3,0,,7.99,0,,4.05,0,,7.342,0,,34,0,,72.80000672,0,
6/3/2018 1:30,3.1,0,,8.513676,0,,7.32,0,,86.5,0,,8.02,0,,4.06,0,,7.358,0,,24.8,0,,72.53000675,0,
6/3/2018 1:45,2,0,,8.5366416,0,,7.18,0,,84.9,0,,8,0,,4.05,0,,7.348,0,,19.9,0,,72.57000674,0,
6/3/2018 2:00,2.2,0,,8.5333608,0,,6.65,0,,76.7,0,,7.94,0,,4.88,0,,8.719,0,,25.4,0,,69.75000703,0,
6/3/2018 2:15,2.8,0,,8.5103952,0,,6.68,0,,76.7,0,,7.9,0,,5.13,0,,9.146,0,,20.8,0,,69.22000708,0,
6/3/2018 2:30,1.8,0,,8.4546216,0,,6.97,0,,80.7,0,,7.92,0,,4.44,0,,7.995,0,,15.1,0,,70.34000697,0,
6/3/2018 2:45,2.3,0,,8.3463552,0,,6.46,0,,73.4,0,,7.89,0,,5.86,0,,10.34,0,,30.1,0,,67.84000722,0,
6/3/2018 3:00,1.9,0,,8.251212,0,,6.3,0,,71.6,0,,7.89,0,,6.04,0,,10.62,0,,22.3,0,,67.78000722,0,
6/3/2018 3:15,2.8,0,,8.1396648,0,,6.6,0,,75.6,0,,7.92,0,,5.82,0,,10.27,0,,20.6,0,,68.58000714,0,
6/3/2018 3:30,1.3,0,,8.021556,0,,6.52,0,,74.6,0,,7.92,0,,5.94,0,,10.46,0,,21.4,0,,68.40000716,0,
6/3/2018 3:45,1.7,0,,7.8607968,0,,6.36,0,,72.4,0,,7.91,0,,6.3,0,,11.05,0,,19.4,0,,67.72000723,0,
6/3/2018 4:00,1.3,0,,7.6672296,0,,6.06,0,,68.8,0,,7.88,0,,6.53,0,,11.44,0,,13.7,0,,67.40000726,0,
6/3/2018 4:15,3.3,0,,7.414608,0,,5.93,0,,67.2,0,,7.79,0,,6.78,0,,11.83,0,,61,5,,67.0300073,0,
6/3/2018 4:30,1.2,0,,7.184952,0,,6.05,0,,68.5,0,,7.73,0,,6.9,0,,12.03,0,,18.1,0,,66.9900073,0,
6/3/2018 4:45,2.2,0,,6.9618576,0,,6.42,0,,73.2,0,,7.76,0,,6.61,0,,11.56,0,,18.2,0,,67.73000723,0,
6/3/2018 5:00,1.7,0,,6.72564,0,,6.17,0,,71.1,0,,7.93,0,,6.19,0,,10.88,0,,14.1,0,,68.83000712,0,
6/3/2018 5:15,2.5,0,,6.545196,0,,6.63,0,,76.8,0,,7.98,0,,5.6,0,,9.918,0,,19.4,0,,69.77000702,0,
6/3/2018 5:30,2.5,0,,6.4074024,0,,6.77,0,,78.7,0,,8.01,0,,5.16,0,,9.199,0,,33.1,0,,70.31000697,0,
6/3/2018 5:45,1.8,0,,6.2466432,0,,6.92,0,,80.5,0,,8.03,0,,4.85,0,,8.674,0,,31.5,0,,70.63000694,0,
6/3/2018 6:00,3.7,0,,6.1055688,0,,7.26,0,,84.7,0,,8.08,0,,4.42,0,,7.956,0,,36.1,0,,71.17000688,0,
6/3/2018 6:15,3,0,,5.9349672,0,,6.94,0,,80.9,0,,8.05,0,,4.42,0,,7.952,0,,23.8,0,,71.0400069,0,
6/3/2018 6:30,2.3,0,,5.7873312,0,,7.09,0,,82.6,0,,8.05,0,,4.35,0,,7.84,0,,27.8,0,,70.9700069,0,
6/3/2018 6:45,2.9,0,,5.626572,0,,7.22,0,,84.2,0,,8.06,0,,4.28,0,,7.729,0,,27,0,,71.12000689,0,
6/3/2018 7:00,1.7,0,,5.5347096,0,,7.11,0,,83,0,,8.04,0,,4.15,0,,7.509,0,,25.3,0,,71.25000688,0,
6/3/2018 7:15,2.5,0,,5.4592512,0,,6.96,0,,81.2,0,,7.98,0,,4.02,0,,7.289,0,,25.2,0,,71.26000687,0,
6/3/2018 7:30,2.4,0,,5.3706696,0,,6.93,0,,80.9,0,,7.96,0,,3.96,0,,7.185,0,,22.8,0,,71.33000687,0,
6/3/2018 7:45,2.3,0,,5.3313,0,,6.95,0,,81,0,,7.96,0,,3.94,0,,7.157,0,,19,0,,71.28000687,0,
6/3/2018 8:00,2.2,0,,5.3280192,0,,7.23,0,,84.2,0,,8.01,0,,3.86,0,,7.018,0,,26.1,0,,71.24000688,0,
6/3/2018 8:15,3.4,0,,5.298492,0,,7.39,0,,86.1,0,,8.03,0,,3.83,0,,6.958,0,,22.2,0,,71.17000688,0,
6/3/2018 8:30,3.5,0,,5.298492,0,,7.15,0,,83.2,0,,8.03,0,,3.77,0,,6.863,0,,25.1,0,,71.17000688,0,
6/3/2018 8:45,2.5,0,,5.3542656,0,,7.22,0,,84,0,,8.03,0,,3.73,0,,6.786,0,,21.7,0,,71.23000688,0,
6/3/2018 9:00,2.9,0,,5.4494088,0,,7.31,0,,84.7,0,,8.02,0,,3.68,0,,6.7,0,,22.9,0,,70.78000692,0,
6/3/2018 9:15,2.8,0,,5.5642368,0,,7.32,0,,84.5,0,,7.99,0,,3.61,0,,6.588,0,,27.9,0,,70.51000695,0,
6/3/2018 9:30,2.3,0,,5.7184344,0,,7.06,0,,81.5,0,,7.98,0,,3.59,0,,6.556,0,,25.7,0,,70.50000695,0,
6/3/2018 9:45,2.5,0,,5.8529472,0,,7.18,0,,82.7,0,,8,0,,3.57,0,,6.52,0,,26.7,0,,70.39000696,0,
6/3/2018 10:00,5.3,0,,6.0268296,0,,7.68,0,,88.4,0,,8.1,0,,3.56,0,,6.506,0,,75.9,0,,70.31000697,0,
6/3/2018 10:15,2.7,0,,6.200712,0,,7.65,0,,88.3,0,,8.07,0,,3.4,0,,6.229,0,,32.7,0,,70.61000694,0,
6/3/2018 10:30,3.2,0,,6.3385056,0,,7.83,0,,90.1,0,,8.11,0,,3.47,0,,6.346,0,,52.4,0,,70.34000697,0,
6/3/2018 10:45,4.3,0,,6.5189496,0,,7.85,0,,90.2,0,,8.13,0,,3.55,0,,6.49,0,,76.9,0,,70.19000698,0,
6/3/2018 11:00,4.6,0,,6.7125168,0,,7.88,0,,90.5,0,,8.14,0,,3.63,0,,6.611,0,,88.1,0,,69.960007,0,
6/3/2018 11:15,4.5,0,,6.8995224,0,,7.87,0,,90.2,0,,8.13,0,,3.7,0,,6.741,0,,104.2,0,,69.89000701,0,
6/3/2018 11:30,5.4,0,,7.1094936,0,,7.92,0,,90.7,0,,8.13,0,,3.77,0,,6.858,0,,115.8,0,,69.78000702,0,
6/3/2018 11:45,5.2,0,,7.3194648,0,,7.95,0,,91.1,0,,8.14,0,,3.75,0,,6.822,0,,106.7,0,,69.81000702,0,
6/3/2018 12:00,6,0,,7.4671008,0,,7.99,0,,91.7,0,,8.15,0,,3.7,0,,6.745,0,,195.9,0,,69.94000701,0,
6/3/2018 12:15,4.1,0,,7.644264,0,,8,0,,91.9,0,,8.17,0,,3.67,0,,6.69,0,,82.7,0,,70.050007,0,
6/3/2018 12:30,4,0,,7.8279888,0,,8.01,0,,91.9,0,,8.18,0,,3.74,0,,6.813,0,,78.9,0,,69.89000701,0,
6/3/2018 12:45,5.1,0,,7.9592208,0,,7.91,0,,90.7,0,,8.14,0,,3.95,0,,7.162,0,,96.8,0,,69.69000703,0,
6/3/2018 13:00,4.1,0,,8.1265416,0,,7.92,0,,90.9,0,,8.14,0,,3.95,0,,7.165,0,,70.1,0,,69.78000702,0,
6/3/2018 13:15,5.8,0,,8.2774584,0,,7.77,0,,89,0,,8.06,0,,3.97,0,,7.198,0,,73.7,0,,69.64000704,0,
6/3/2018 13:30,3.4,0,,8.349636,0,,8.03,0,,92.1,0,,8.06,0,,3.78,0,,6.877,0,,46.7,0,,69.77000702,0,
6/3/2018 13:45,4.4,0,,8.4218136,0,,7.97,0,,91.3,0,,8.06,0,,3.85,0,,6.997,0,,41.4,0,,69.70000703,0,
6/3/2018 14:00,3.3,0,,8.4743064,0,,8,0,,91.7,0,,8.05,0,,3.88,0,,7.035,0,,39.7,0,,69.71000703,0,
6/3/2018 14:15,4.2,0,,8.5005528,0,,8,0,,91.6,0,,8.05,0,,3.87,0,,7.026,0,,34.1,0,,69.72000703,0,
6/3/2018 14:30,3.5,0,,8.5202376,0,,7.87,0,,90.3,0,,8.04,0,,3.9,0,,7.085,0,,36.1,0,,69.70000703,0,
6/3/2018 14:45,3.9,0,,8.4939912,0,,7.94,0,,91,0,,8.04,0,,3.94,0,,7.146,0,,25.6,0,,69.74000703,0,
6/3/2018 15:00,2.2,0,,8.4775872,0,,7.76,0,,89,0,,8.02,0,,3.94,0,,7.146,0,,20.6,0,,69.71000703,0,
6/3/2018 15:15,3,0,,8.44806,0,,6.84,0,,78.3,0,,8,0,,4.64,0,,8.317,0,,24.1,0,,69.10000709,0,
6/3/2018 15:30,2.5,0,,8.3758824,0,,7.05,0,,80.5,0,,8.01,0,,4.93,0,,8.812,0,,24,0,,68.83000712,0,
6/3/2018 15:45,2.1,0,,8.2774584,0,,6.35,0,,72.3,0,,7.95,0,,5.48,0,,9.711,0,,20,0,,68.19000718,0,
6/3/2018 16:00,1.7,0,,8.185596,0,,7.1,0,,81.3,0,,7.95,0,,4.8,0,,8.585,0,,21.3,0,,69.10000709,0,
6/3/2018 16:15,3.9,0,,8.0609256,0,,6.92,0,,79.2,0,,7.88,0,,4.35,0,,7.834,0,,34,0,,69.26000707,0,
6/3/2018 16:30,2.3,0,,7.9165704,0,,7.43,0,,85.2,0,,7.95,0,,4.4,0,,7.921,0,,18.4,0,,69.43000706,0,
6/3/2018 16:45,2.3,0,,7.7525304,0,,6.34,0,,72.4,0,,7.92,0,,5.1,0,,9.086,0,,17.8,0,,68.78000712,0,
6/3/2018 17:00,0.9,0,,7.54584,0,,5.83,0,,66.2,0,,7.85,0,,6.18,0,,10.85,0,,14.4,0,,67.56000724,0,
6/3/2018 17:15,0.9,0,,7.3686768,0,,5.63,0,,64,0,,7.85,0,,6.37,0,,11.17,0,,11.4,0,,67.51000725,0,
6/3/2018 17:30,1.3,0,,7.2144792,0,,5.62,0,,63.8,0,,7.8,0,,6.55,0,,11.47,0,,18.1,0,,67.40000726,0,
6/3/2018 17:45,1,0,,7.0635624,0,,6.15,0,,70,0,,7.83,0,,6.57,0,,11.5,0,,18.4,0,,67.59000724,0,
6/3/2018 18:00,2,0,,6.9421728,0,,6.48,0,,74.2,0,,7.89,0,,5.98,0,,10.53,0,,16,0,,68.41000716,0,
6/3/2018 18:15,1.6,0,,6.8175024,0,,6.32,0,,72.4,0,,7.9,0,,5.72,0,,10.1,0,,18.8,0,,68.75000713,0,
6/3/2018 18:30,2.3,0,,6.709236,0,,7.22,0,,83,0,,7.98,0,,4.71,0,,8.445,0,,20.4,0,,69.61000704,0,
6/3/2018 18:45,2.3,0,,6.5812848,0,,6.8,0,,78.2,0,,7.97,0,,4.54,0,,8.16,0,,18.1,0,,69.68000703,0,
6/3/2018 19:00,2.3,0,,6.4828608,0,,7.18,0,,82.6,0,,8,0,,4.37,0,,7.879,0,,18.1,0,,69.70000703,0,
6/3/2018 19:15,2.9,0,,6.364752,0,,7.02,0,,80.6,0,,7.94,0,,4.42,0,,7.947,0,,18,0,,69.57000704,0,
6/3/2018 19:30,2.1,0,,6.3122592,0,,6.96,0,,80,0,,7.92,0,,4.45,0,,8.004,0,,13.2,0,,69.59000704,0,
6/3/2018 19:45,2.8,0,,6.2696088,0,,7.27,0,,83.5,0,,7.9,0,,4.41,0,,7.93,0,,14.5,0,,69.60000704,0,
6/3/2018 20:00,1.9,0,,6.2892936,0,,7.19,0,,82.6,0,,7.89,0,,4.39,0,,7.907,0,,13.5,0,,69.59000704,0,
6/3/2018 20:15,1.9,0,,6.3089784,0,,7.43,0,,85.1,0,,7.93,0,,4.27,0,,7.699,0,,12.2,0,,69.50000705,0,
6/3/2018 20:30,1.7,0,,6.3417864,0,,7.59,0,,86.9,0,,7.93,0,,4.18,0,,7.548,0,,14.8,0,,69.41000706,0,
6/3/2018 20:45,2.6,0,,6.4106832,0,,7.72,0,,88.3,0,,7.96,0,,4.17,0,,7.535,0,,17,0,,69.35000707,0,
6/3/2018 21:00,1.8,0,,6.512388,0,,7.53,0,,86,0,,7.95,0,,4.16,0,,7.519,0,,13.3,0,,69.28000707,0,
6/3/2018 21:15,3.6,0,,6.6009696,0,,7.45,0,,85.1,0,,7.96,0,,4.15,0,,7.493,0,,12.4,0,,69.24000708,0,
6/3/2018 21:30,1.7,0,,6.7322016,0,,7.72,0,,88,0,,7.98,0,,4.12,0,,7.441,0,,11.5,0,,69.16000708,0,
6/3/2018 21:45,3.2,0,,6.8863992,0,,7.48,0,,85.1,0,,7.96,0,,4.14,0,,7.481,0,,14.2,0,,68.91000711,0,
6/3/2018 22:00,3.5,0,,7.004508,0,,7.77,0,,88.3,0,,7.98,0,,4.14,0,,7.481,0,,15.2,0,,68.82000712,0,
6/3/2018 22:15,4.3,0,,7.1718288,0,,7.45,0,,84.4,0,,8,0,,4.17,0,,7.529,0,,22.5,0,,68.48000715,0,
6/3/2018 22:30,5.9,0,,7.3621152,0,,7.9,0,,89.4,0,,8.09,0,,4.22,0,,7.609,0,,52.9,0,,68.34000717,0,
6/3/2018 22:45,4.5,0,,7.5589632,0,,7.97,0,,90,0,,8.1,0,,4.14,0,,7.47,0,,64.1,0,,68.21000718,0,
6/3/2018 23:00,4.8,0,,7.8017424,0,,8.13,0,,91.8,0,,8.14,0,,4.18,0,,7.544,0,,48,0,,68.13000719,0,
6/3/2018 23:15,3.8,0,,7.988748,0,,8.14,0,,91.9,0,,8.17,0,,4.19,0,,7.568,0,,36.3,0,,68.12000719,0,
6/3/2018 23:30,4.5,0,,8.202,0,,8.15,0,,91.9,0,,8.19,0,,4.16,0,,7.51,0,,25.8,0,,68.0200072,0,
6/3/2018 23:45,2.8,0,,8.3693208,0,,8.03,0,,90.6,0,,8.18,0,,4.18,0,,7.543,0,,23.8,0,,68.12000719,0,
6/4/2018 0:00,3,0,,8.5366416,0,,7.91,0,,89.1,0,,8.17,0,,4.24,0,,7.652,0,,29.7,0,,67.95000721,0,
6/4/2018 0:15,3.2,0,,8.7170856,0,,8.04,0,,90.6,0,,8.18,0,,4.32,0,,7.781,0,,24.1,0,,67.89000721,0,
6/4/2018 0:30,2.6,0,,8.8876872,0,,7.84,0,,88.5,0,,8.15,0,,4.51,0,,8.103,0,,27.6,0,,67.93000721,0,
6/4/2018 0:45,3.6,0,,9.0287616,0,,7.68,0,,86.9,0,,8.11,0,,5.21,0,,9.265,0,,19.7,0,,67.81000722,0,
6/4/2018 1:00,3.1,0,,9.1632744,0,,7.77,0,,87.9,0,,8.11,0,,4.98,0,,8.887,0,,17.9,0,,67.87000721,0,
6/4/2018 1:15,1.7,0,,9.2584176,0,,6.92,0,,78.2,0,,7.97,0,,5.22,0,,9.282,0,,14.7,0,,67.70000723,0,
6/4/2018 1:30,1.4,0,,9.3469992,0,,6.34,0,,71.7,0,,7.93,0,,6.01,0,,10.57,0,,15.2,0,,67.38000726,0,
6/4/2018 1:45,1.4,0,,9.4060536,0,,7.41,0,,83.9,0,,8.02,0,,5.47,0,,9.702,0,,16.6,0,,67.72000723,0,
6/4/2018 2:00,1.2,0,,9.4388616,0,,5.86,0,,66.3,0,,7.87,0,,6.42,0,,11.24,0,,9.7,0,,67.20000728,0,
6/4/2018 2:15,1.4,0,,9.4782312,0,,6.15,0,,69.8,0,,7.85,0,,6.8,0,,11.87,0,,22.1,0,,67.19000728,0,
6/4/2018 2:30,1.3,0,,9.4880736,0,,5.72,0,,64.9,0,,7.82,0,,7.03,0,,12.24,0,,21.6,0,,67.06000729,0,
6/4/2018 2:45,1.2,0,,9.4683888,0,,5.75,0,,65.2,0,,7.83,0,,7.32,0,,12.71,0,,16.7,0,,66.90000731,0,
6/4/2018 3:00,1.9,0,,9.4027728,0,,6.24,0,,70.8,0,,7.86,0,,7.19,0,,12.49,0,,20.4,0,,67.0300073,0,
6/4/2018 3:15,1.2,0,,9.3371568,0,,6.41,0,,72.7,0,,7.89,0,,5.56,0,,9.85,0,,11.5,0,,67.91000721,0,
6/4/2018 3:30,0.9,0,,9.1993632,0,,5.61,0,,63.5,0,,7.84,0,,7.38,0,,12.81,0,,14.8,0,,66.69000733,0,
6/4/2018 3:45,1.3,0,,9.1075008,0,,5.66,0,,64.1,0,,7.86,0,,7.81,0,,13.49,0,,12.8,0,,66.53000735,0,
6/4/2018 4:00,1.1,0,,8.956584,0,,5.35,0,,60.7,0,,7.84,0,,7.99,0,,13.78,0,,7.6,0,,66.50000735,0,
6/4/2018 4:15,1.1,0,,8.7728592,0,,5.52,0,,62.6,0,,7.76,0,,8.23,0,,14.15,0,,9.5,0,,66.31000737,0,
6/4/2018 4:30,1.1,0,,8.6088192,0,,5.51,0,,62.5,0,,7.79,0,,8.37,0,,14.37,0,,7.8,0,,66.38000736,0,
6/4/2018 4:45,1.7,0,,8.3955672,0,,5.56,0,,63.2,0,,7.8,0,,8.47,0,,14.54,0,,11.3,0,,66.39000736,0,
6/4/2018 5:00,1,0,,8.1068568,0,,5.74,0,,65.3,0,,7.8,0,,8.54,0,,14.64,0,,9.9,0,,66.44000736,0,
6/4/2018 5:15,2.1,0,,7.8640776,0,,5.87,0,,66.8,0,,7.86,0,,8.13,0,,14,0,,14,0,,66.69000733,0,
6/4/2018 5:30,3,0,,7.6508256,0,,7.06,0,,80.2,0,,8.01,0,,6.9,0,,12.03,0,,39,0,,67.18000728,0,
6/4/2018 5:45,2.6,0,,7.4342928,0,,7.26,0,,82.2,0,,8.07,0,,6.33,0,,11.1,0,,39.8,0,,67.30000727,0,
6/4/2018 6:00,2.5,0,,7.2440064,0,,7.24,0,,82.1,0,,8.07,0,,6.33,0,,11.1,0,,32.5,0,,67.31000727,0,
6/4/2018 6:15,3.3,0,,7.0504392,0,,7.38,0,,83.5,0,,8.1,0,,5.94,0,,10.47,0,,29.5,0,,67.37000726,0,
6/4/2018 6:30,2.4,0,,6.8535912,0,,7.48,0,,84.6,0,,8.08,0,,5.89,0,,10.38,0,,23.7,0,,67.36000726,0,
6/4/2018 6:45,2.5,0,,6.6797088,0,,7.36,0,,83.1,0,,8.08,0,,5.61,0,,9.921,0,,28.5,0,,67.38000726,0,
6/4/2018 7:00,3.1,0,,6.5222304,0,,7.38,0,,83.2,0,,8.08,0,,5.47,0,,9.695,0,,29.2,0,,67.35000727,0,
6/4/2018 7:15,3,0,,6.2860128,0,,7.17,0,,80.7,0,,8,0,,5.16,0,,9.183,0,,19.6,0,,67.36000726,0,
6/4/2018 7:30,2.6,0,,6.1318152,0,,7.47,0,,84.1,0,,8.04,0,,5.08,0,,9.045,0,,16.6,0,,67.30000727,0,
6/4/2018 7:45,3.2,0,,5.9808984,0,,7.28,0,,81.8,0,,8.03,0,,5.06,0,,9.012,0,,16.3,0,,67.28000727,0,
6/4/2018 8:00,2,0,,5.8496664,0,,7.42,0,,83.3,0,,8.04,0,,5.04,0,,8.981,0,,16.7,0,,67.26000727,0,
6/4/2018 8:15,2.5,0,,5.7020304,0,,7.42,0,,83.2,0,,8.05,0,,4.93,0,,8.8,0,,16.6,0,,67.16000728,0,
6/4/2018 8:30,2.2,0,,5.6364144,0,,7.57,0,,84.9,0,,8.06,0,,4.88,0,,8.721,0,,15.6,0,,67.12000729,0,
6/4/2018 8:45,2.5,0,,5.5675176,0,,7.66,0,,85.7,0,,8.07,0,,4.83,0,,8.63,0,,22,0,,67.0300073,0,
6/4/2018 9:00,3.1,0,,5.5478328,0,,7.68,0,,85.9,0,,8.08,0,,4.78,0,,8.548,0,,18.2,0,,66.9900073,0,
6/4/2018 9:15,2.9,0,,5.5478328,0,,7.74,0,,86.5,0,,8.09,0,,4.69,0,,8.395,0,,19.2,0,,66.93000731,0,
6/4/2018 9:30,3,0,,5.57736,0,,7.77,0,,86.7,0,,8.11,0,,4.59,0,,8.238,0,,22.7,0,,66.82000732,0,
6/4/2018 9:45,2.6,0,,5.6167296,0,,7.8,0,,86.9,0,,8.1,0,,4.56,0,,8.176,0,,16.5,0,,66.76000732,0,
6/4/2018 10:00,3.6,0,,5.6692224,0,,7.83,0,,87.4,0,,8.11,0,,4.43,0,,7.969,0,,18.5,0,,67.0100073,0,
6/4/2018 10:15,3.9,0,,5.8135776,0,,7.59,0,,84.7,0,,8.07,0,,4.31,0,,7.761,0,,20.7,0,,67.0100073,0,
6/4/2018 10:30,2.2,0,,5.9415288,0,,7.86,0,,87.8,0,,8.06,0,,4.19,0,,7.555,0,,22.9,0,,67.14000729,0,
6/4/2018 10:45,3.5,0,,6.053076,0,,8,0,,89.6,0,,8.1,0,,3.93,0,,7.126,0,,27.7,0,,67.46000725,0,
6/4/2018 11:00,2.7,0,,6.1515,0,,8.06,0,,90.6,0,,8.14,0,,3.77,0,,6.845,0,,19.6,0,,67.95000721,0,
6/4/2018 11:15,3.7,0,,6.2892936,0,,7.77,0,,87.2,0,,8.11,0,,3.77,0,,6.856,0,,17.7,0,,67.78000722,0,
6/4/2018 11:30,3.3,0,,6.4500528,0,,7.99,0,,89.8,0,,8.12,0,,3.77,0,,6.853,0,,16.4,0,,67.92000721,0,
6/4/2018 11:45,3.8,0,,6.6140928,0,,7.98,0,,89.9,0,,8.07,0,,3.88,0,,7.035,0,,30.4,0,,68.0300072,0,
6/4/2018 12:00,3.3,0,,6.8306256,0,,7.9,0,,89.2,0,,8.08,0,,3.98,0,,7.205,0,,19.3,0,,68.30000717,0,
6/4/2018 12:15,3.3,0,,7.0176312,0,,8.06,0,,91.2,0,,8.07,0,,4.06,0,,7.338,0,,24,0,,68.42000716,0,
6/4/2018 12:30,4.4,0,,7.1915136,0,,8.01,0,,90.9,0,,8.05,0,,4.06,0,,7.338,0,,25,0,,68.64000714,0,
6/4/2018 12:45,3.3,0,,7.3588344,0,,8.03,0,,91.1,0,,8.02,0,,4.03,0,,7.301,0,,22.5,0,,68.67000713,0,
6/4/2018 13:00,3.9,0,,7.529436,0,,8.02,0,,90.8,0,,8.03,0,,4.05,0,,7.329,0,,25.4,0,,68.54000715,0,
6/4/2018 13:15,3.6,0,,7.693476,0,,7.85,0,,89.1,0,,8.07,0,,4.02,0,,7.286,0,,24.9,0,,68.74000713,0,
6/4/2018 13:30,2.8,0,,7.857516,0,,7.88,0,,89.7,0,,8.1,0,,4.05,0,,7.328,0,,20.2,0,,68.93000711,0,
6/4/2018 13:45,4.3,0,,7.9953096,0,,8.13,0,,93.1,0,,8.13,0,,4.02,0,,7.273,0,,17.6,0,,69.56000704,0,
6/4/2018 14:00,4.3,0,,8.1265416,0,,8.08,0,,92.5,0,,8.13,0,,4.04,0,,7.312,0,,20.1,0,,69.49000705,0,
6/4/2018 14:15,2.9,0,,8.2380888,0,,7.93,0,,90.7,0,,8.13,0,,4.06,0,,7.351,0,,18,0,,69.43000706,0,
6/4/2018 14:30,3.2,0,,8.316828,0,,7.95,0,,90.8,0,,8.14,0,,4.13,0,,7.461,0,,19.7,0,,69.22000708,0,
6/4/2018 14:45,3,0,,8.3758824,0,,8.03,0,,91.8,0,,8.14,0,,4.12,0,,7.453,0,,14.2,0,,69.39000706,0,
6/4/2018 15:00,2.4,0,,8.4086904,0,,7.96,0,,91.1,0,,8.14,0,,4.13,0,,7.473,0,,13.7,0,,69.34000707,0,
6/4/2018 15:15,2.7,0,,8.4054096,0,,7.83,0,,89.3,0,,8.13,0,,4.14,0,,7.487,0,,18.6,0,,69.0000071,0,
6/4/2018 15:30,1.5,0,,8.3594784,0,,7.7,0,,87.6,0,,8.11,0,,4.19,0,,7.572,0,,17.3,0,,68.82000712,0,
6/4/2018 15:45,1.8,0,,8.3069856,0,,7.85,0,,89.2,0,,8.13,0,,4.29,0,,7.728,0,,17.7,0,,68.67000713,0,
6/4/2018 16:00,2.9,0,,8.2413696,0,,7.9,0,,89.9,0,,8.13,0,,4.2,0,,7.586,0,,17.2,0,,68.87000711,0,
6/4/2018 16:15,1.9,0,,8.1429456,0,,7.58,0,,86.4,0,,8.04,0,,4.15,0,,7.492,0,,12.9,0,,69.0500071,0,
6/4/2018 16:30,1.9,0,,8.0445216,0,,7.33,0,,83.6,0,,8.04,0,,4.19,0,,7.564,0,,16.4,0,,69.06000709,0,
6/4/2018 16:45,1.6,0,,7.9198512,0,,7.8,0,,88.9,0,,8.02,0,,4.18,0,,7.552,0,,12.3,0,,69.07000709,0,
6/4/2018 17:00,2.8,0,,7.7623728,0,,7.09,0,,80.5,0,,8,0,,4.52,0,,8.126,0,,18.7,0,,68.48000715,0,
6/4/2018 17:15,1.5,0,,7.6147368,0,,6.44,0,,72.8,0,,7.84,0,,5.81,0,,10.26,0,,13.7,0,,67.46000725,0,
